Signal_ID,Date,Signal_Type,Signal_Strength,Confidence_Score,Entry_Price,Exit_Price,Predicted_Price,Target_Price,Stop_Loss_Price,Actual_Gain_Loss_Pct,Actual_Gain_Loss_Amount,Max_Gain_During_Period,Max_Loss_During_Period,Volatility_During_Period,Prediction_Accuracy,Target_Hit,Stop_Loss_Hit,Exit_Reason,Planned_Duration_Days,Actual_Duration_Days,Annualized_Return_Pct,Risk_Reward_Ratio,Portfolio_Value_After_Trade,Predicted_Trend,Actual_Trend,Trade_Success,High_Confidence
SIG_0336,Day_335,BUY,Strong,33.46,55.38,30.09,3666.89,60.92,53.72,-45.67,-67644.11,0.0,-45.67,45.67,Incorrect,No,Yes,Stop_Loss,1,1,-16668.2,3.33,1413625.4,Bullish,Bearish,Loss,Yes
SIG_0337,Day_336,SELL,Strong,29.68,30.09,30.39,2578.63,33.1,29.19,1.0,0.0,1.0,0.0,1.0,Incorrect,No,No,Target_Duration,1,1,363.91,3.33,1413625.4,Bearish,Bullish,Profitable,Yes
SIG_0338,Day_337,SELL,Strong,3.4,30.39,56.24,2490.88,33.43,29.48,85.06,0.0,85.06,0.0,85.06,Incorrect,Yes,No,Target_Hit,1,1,31047.22,3.33,1413625.4,Bearish,Bullish,Profitable,Yes
SIG_0339,Day_338,BUY,Strong,44.05,56.24,30.3,3588.1,61.86,54.55,-46.12,-65201.71,0.0,-46.12,46.12,Incorrect,No,Yes,Stop_Loss,1,1,-16835.17,3.33,1348423.69,Bullish,Bearish,Loss,Yes
SIG_0340,Day_339,BUY,Strong,4.5,30.3,56.02,3749.4,33.33,29.39,84.88,114460.26,84.88,0.0,84.88,Correct,Yes,No,Target_Hit,1,1,30982.84,3.33,1462883.95,Bullish,Bullish,Profitable,Yes
SIG_0341,Day_340,SELL,Strong,31.02,56.02,30.36,2586.24,61.62,54.34,-45.81,0.0,0.0,-45.81,45.81,Correct,No,Yes,Stop_Loss,1,1,-16718.85,3.33,1462883.95,Bearish,Bearish,Loss,Yes
SIG_0342,Day_341,SELL,Strong,11.42,30.36,56.5,2290.92,33.4,29.45,86.1,0.0,86.1,0.0,86.1,Incorrect,Yes,No,Target_Hit,1,1,31426.55,3.33,1462883.95,Bearish,Bullish,Profitable,Yes
SIG_0343,Day_342,BUY,Strong,48.3,56.5,58.2,3397.53,62.15,54.8,3.01,4401.6,3.01,0.0,3.01,Correct,No,No,Target_Duration,1,1,1098.23,3.33,1467285.54,Bullish,Bullish,Profitable,Yes
SIG_0344,Day_343,SELL,Strong,32.0,58.2,30.37,2310.45,64.02,56.45,-47.82,0.0,0.0,-47.82,47.82,Correct,No,Yes,Stop_Loss,1,1,-17453.52,3.33,1467285.54,Bearish,Bearish,Loss,Yes
SIG_0345,Day_344,BUY,Strong,54.98,30.37,54.51,3580.63,33.41,29.46,79.49,116629.15,79.49,0.0,79.49,Correct,Yes,No,Target_Hit,1,1,29012.51,3.33,1583914.69,Bullish,Bullish,Profitable,Yes
SIG_0346,Day_345,SELL,Strong,31.15,54.51,29.3,2465.22,59.96,52.87,-46.25,0.0,0.0,-46.25,46.25,Correct,No,Yes,Stop_Loss,1,1,-16880.66,3.33,1583914.69,Bearish,Bearish,Loss,Yes
SIG_0347,Day_346,BUY,Strong,50.65,29.3,29.07,3713.86,32.23,28.42,-0.78,-1243.35,0.0,-0.78,0.78,Incorrect,No,No,Target_Duration,1,1,-286.52,3.33,1582671.35,Bullish,Bearish,Loss,Yes
SIG_0348,Day_347,SELL,Strong,28.05,29.07,53.99,2672.19,31.98,28.2,85.72,0.0,85.72,0.0,85.72,Incorrect,Yes,No,Target_Hit,1,1,31289.3,3.33,1582671.35,Bearish,Bullish,Profitable,Yes
SIG_0349,Day_348,BUY,Strong,44.18,53.99,53.3,3852.73,59.39,52.37,-1.28,-2022.68,0.0,-1.28,1.28,Incorrect,No,No,Target_Duration,1,1,-466.48,3.33,1580648.67,Bullish,Bearish,Loss,Yes
SIG_0350,Day_349,SELL,Strong,28.44,53.3,28.85,2757.0,58.63,51.7,-45.87,0.0,0.0,-45.87,45.87,Correct,No,Yes,Stop_Loss,1,1,-16743.43,3.33,1580648.67,Bearish,Bearish,Loss,Yes
SIG_0351,Day_350,BUY,Strong,39.71,28.85,52.5,3851.83,31.74,27.98,81.98,129574.84,81.98,0.0,81.98,Correct,Yes,No,Target_Hit,1,1,29921.14,3.33,1710223.51,Bullish,Bullish,Profitable,Yes
SIG_0352,Day_351,BUY,Medium,1.05,52.5,28.99,3892.12,57.75,50.92,-44.78,-76585.44,0.0,-44.78,44.78,Incorrect,No,Yes,Stop_Loss,1,1,-16345.05,3.33,1633638.07,Bullish,Bearish,Loss,No
SIG_0353,Day_352,SELL,Strong,31.63,28.99,50.27,2660.97,31.89,28.12,73.4,0.0,73.4,0.0,73.4,Incorrect,Yes,No,Target_Hit,1,1,26792.69,3.33,1633638.07,Bearish,Bullish,Profitable,Yes
SIG_0354,Day_353,SELL,Strong,8.6,50.27,28.35,2432.14,55.3,48.76,-43.6,0.0,0.0,-43.6,43.6,Correct,No,Yes,Stop_Loss,1,1,-15915.66,3.33,1633638.07,Bearish,Bearish,Loss,Yes
SIG_0355,Day_354,BUY,Strong,40.68,28.35,28.97,3421.45,31.19,27.5,2.19,3572.68,2.19,0.0,2.19,Correct,No,No,Target_Duration,1,1,798.24,3.33,1637210.75,Bullish,Bullish,Profitable,Yes
SIG_0356,Day_355,BUY,Strong,7.48,28.97,52.4,3677.28,31.87,28.1,80.88,132412.32,80.88,0.0,80.88,Correct,Yes,No,Target_Hit,1,1,29520.02,3.33,1769623.07,Bullish,Bullish,Profitable,Yes
SIG_0357,Day_356,SELL,Strong,30.9,52.4,50.2,2541.16,57.64,50.83,-4.2,0.0,0.0,-4.2,4.2,Correct,No,Yes,Stop_Loss,1,1,-1532.44,3.33,1769623.07,Bearish,Bearish,Loss,Yes
SIG_0358,Day_357,BUY,Strong,32.33,50.2,27.96,3362.73,55.22,48.69,-44.3,-78399.24,0.0,-44.3,44.3,Incorrect,No,Yes,Stop_Loss,1,1,-16170.52,3.33,1691223.83,Bullish,Bearish,Loss,Yes
SIG_0359,Day_358,SELL,Strong,30.97,27.96,27.83,2321.22,30.76,27.12,-0.46,0.0,0.0,-0.46,0.46,Correct,No,No,Target_Duration,1,1,-169.71,3.33,1691223.83,Bearish,Bearish,Loss,Yes
SIG_0360,Day_359,BUY,Strong,40.61,27.83,49.59,3263.88,30.61,27.0,78.19,132235.11,78.19,0.0,78.19,Correct,Yes,No,Target_Hit,1,1,28538.99,3.33,1823458.94,Bullish,Bullish,Profitable,Yes
SIG_0361,Day_360,SELL,Strong,30.01,49.59,27.66,2284.51,54.55,48.1,-44.22,0.0,0.0,-44.22,44.22,Correct,No,Yes,Stop_Loss,1,1,-16141.26,3.33,1823458.94,Bearish,Bearish,Loss,Yes
SIG_0362,Day_361,SELL,Weak,0.23,27.66,48.29,2279.19,30.43,26.83,74.58,0.0,74.58,0.0,74.58,Incorrect,Yes,No,Target_Hit,1,1,27223.25,3.33,1823458.94,Bearish,Bullish,Profitable,No
SIG_0363,Day_362,BUY,Strong,56.96,48.29,27.31,3577.48,53.12,46.84,-43.45,-79221.72,0.0,-43.45,43.45,Incorrect,No,Yes,Stop_Loss,1,1,-15857.73,3.33,1744237.22,Bullish,Bearish,Loss,Yes
SIG_0364,Day_363,SELL,Strong,28.63,27.31,49.06,2553.13,30.04,26.49,79.64,0.0,79.64,0.0,79.64,Incorrect,Yes,No,Target_Hit,1,1,29069.02,3.33,1744237.22,Bearish,Bullish,Profitable,Yes
SIG_0365,Day_364,BUY,Strong,50.32,49.06,53.14,3837.76,53.97,47.59,8.32,14505.68,8.32,0.0,8.32,Correct,No,No,Target_Duration,1,1,3035.47,3.33,1758742.9,Bullish,Bullish,Profitable,Yes
SIG_0366,Day_365,SELL,Strong,30.11,53.14,28.99,2682.03,58.45,51.55,-45.45,0.0,0.0,-45.45,45.45,Correct,No,Yes,Stop_Loss,1,1,-16587.79,3.33,1758742.9,Bearish,Bearish,Loss,Yes
SIG_0367,Day_366,BUY,Strong,44.81,28.99,56.63,3883.83,31.89,28.12,95.34,167684.21,95.34,0.0,95.34,Correct,Yes,No,Target_Hit,1,1,34800.28,3.33,1926427.12,Bullish,Bullish,Profitable,Yes
SIG_0368,Day_367,BUY,Strong,2.55,56.63,30.08,3982.78,62.29,54.93,-46.88,-90317.22,0.0,-46.88,46.88,Incorrect,No,Yes,Stop_Loss,1,1,-17112.4,3.33,1836109.9,Bullish,Bearish,Loss,Yes
SIG_0369,Day_368,SELL,Strong,30.65,30.08,56.33,2761.92,33.09,29.18,87.27,0.0,87.27,0.0,87.27,Incorrect,Yes,No,Target_Hit,1,1,31852.56,3.33,1836109.9,Bearish,Bullish,Profitable,Yes
SIG_0370,Day_369,BUY,Strong,32.15,56.33,30.58,3649.89,61.96,54.64,-45.71,-83933.66,0.0,-45.71,45.71,Incorrect,No,Yes,Stop_Loss,1,1,-16685.16,3.33,1752176.24,Bullish,Bearish,Loss,Yes
SIG_0371,Day_370,SELL,Strong,30.78,30.58,30.43,2526.5,33.64,29.66,-0.49,0.0,0.0,-0.49,0.49,Correct,No,No,Target_Duration,1,1,-179.04,3.33,1752176.24,Bearish,Bearish,Loss,Yes
SIG_0372,Day_371,SELL,Strong,6.57,30.43,55.97,2360.4,33.47,29.52,83.93,0.0,83.93,0.0,83.93,Incorrect,Yes,No,Target_Hit,1,1,30634.57,3.33,1752176.24,Bearish,Bullish,Profitable,Yes
SIG_0373,Day_372,BUY,Strong,51.02,55.97,57.06,3564.79,61.57,54.29,1.95,3412.31,1.95,0.0,1.95,Correct,No,No,Target_Duration,1,1,710.83,3.33,1755588.56,Bullish,Bullish,Profitable,Yes
SIG_0374,Day_373,BUY,Strong,7.55,57.06,30.56,3834.06,62.77,55.35,-46.44,-81533.64,0.0,-46.44,46.44,Incorrect,No,Yes,Stop_Loss,1,1,-16951.45,3.33,1674054.91,Bullish,Bearish,Loss,Yes
SIG_0375,Day_374,SELL,Strong,31.15,30.56,30.43,2639.61,33.62,29.64,-0.43,0.0,0.0,-0.43,0.43,Correct,No,No,Target_Duration,1,1,-155.27,3.33,1674054.91,Bearish,Bearish,Loss,Yes
SIG_0376,Day_375,SELL,Strong,7.85,30.43,58.23,2432.41,33.47,29.52,91.36,0.0,91.36,0.0,91.36,Incorrect,Yes,No,Target_Hit,1,1,33345.38,3.33,1674054.91,Bearish,Bullish,Profitable,Yes
SIG_0377,Day_376,BUY,Strong,45.87,58.23,56.96,3548.27,64.05,56.48,-2.18,-3651.12,0.0,-2.18,2.18,Incorrect,No,No,Target_Duration,1,1,-796.07,3.33,1670403.79,Bullish,Bearish,Loss,Yes
SIG_0378,Day_377,SELL,Strong,26.47,56.96,29.95,2609.1,62.66,55.25,-47.42,0.0,0.0,-47.42,47.42,Correct,No,Yes,Stop_Loss,1,1,-17308.02,3.33,1670403.79,Bearish,Bearish,Loss,Yes
SIG_0379,Day_378,BUY,Strong,43.92,29.95,29.97,3755.09,32.94,29.05,0.07,111.55,0.07,0.0,0.07,Correct,No,No,Target_Duration,1,1,24.37,3.33,1670515.34,Bullish,Bullish,Profitable,Yes
SIG_0380,Day_379,SELL,Strong,30.71,29.97,57.0,2601.71,32.97,29.07,90.19,0.0,90.19,0.0,90.19,Incorrect,Yes,No,Target_Hit,1,1,32919.42,3.33,1670515.34,Bearish,Bullish,Profitable,Yes
SIG_0381,Day_380,BUY,Strong,41.88,57.0,56.31,3691.38,62.7,55.29,-1.21,-2022.2,0.0,-1.21,1.21,Incorrect,No,No,Target_Duration,1,1,-441.84,3.33,1668493.13,Bullish,Bearish,Loss,Yes
SIG_0382,Day_381,SELL,Strong,27.56,56.31,29.85,2674.07,61.94,54.62,-46.99,0.0,0.0,-46.99,46.99,Correct,No,Yes,Stop_Loss,1,1,-17151.31,3.33,1668493.13,Bearish,Bearish,Loss,Yes
SIG_0383,Day_382,BUY,Strong,39.17,29.85,29.93,3721.39,32.84,28.95,0.27,447.17,0.27,0.0,0.27,Correct,No,No,Target_Duration,1,1,97.82,3.33,1668940.3,Bullish,Bullish,Profitable,Yes
SIG_0384,Day_383,BUY,Strong,2.1,29.93,56.87,3799.67,32.92,29.03,90.01,150221.36,90.01,0.0,90.01,Correct,Yes,No,Target_Hit,1,1,32853.66,3.33,1819161.66,Bullish,Bullish,Profitable,Yes
SIG_0385,Day_384,SELL,Strong,28.58,56.87,30.0,2713.6,62.56,55.16,-47.25,0.0,0.0,-47.25,47.25,Correct,No,Yes,Stop_Loss,1,1,-17245.56,3.33,1819161.66,Bearish,Bearish,Loss,Yes
SIG_0386,Day_385,BUY,Strong,23.59,30.0,57.36,3353.64,33.0,29.1,91.2,165907.54,91.2,0.0,91.2,Correct,Yes,No,Target_Hit,1,1,33288.0,3.33,1985069.2,Bullish,Bullish,Profitable,Yes
SIG_0387,Day_386,SELL,Strong,28.56,57.36,29.85,2395.94,63.1,55.64,-47.96,0.0,0.0,-47.96,47.96,Correct,No,Yes,Stop_Loss,1,1,-17505.49,3.33,1985069.2,Bearish,Bearish,Loss,Yes
SIG_0388,Day_387,SELL,Strong,3.61,29.85,57.27,2309.54,32.84,28.95,91.86,0.0,91.86,0.0,91.86,Incorrect,Yes,No,Target_Hit,1,1,33528.64,3.33,1985069.2,Bearish,Bullish,Profitable,Yes
SIG_0389,Day_388,BUY,Strong,41.45,57.27,57.79,3266.79,63.0,55.55,0.91,1802.4,0.91,0.0,0.91,Correct,No,No,Target_Duration,1,1,331.41,3.33,1986871.6,Bullish,Bullish,Profitable,Yes
SIG_0390,Day_389,BUY,Strong,6.14,57.79,30.05,3467.32,63.57,56.06,-48.0,-95372.59,0.0,-48.0,48.0,Incorrect,No,Yes,Stop_Loss,1,1,-17520.51,3.33,1891499.01,Bullish,Bearish,Loss,Yes
SIG_0391,Day_390,SELL,Strong,26.17,30.05,29.96,2560.09,33.06,29.15,-0.3,0.0,0.0,-0.3,0.3,Correct,No,No,Target_Duration,1,1,-109.32,3.33,1891499.01,Bearish,Bearish,Loss,Yes
SIG_0392,Day_391,SELL,Strong,9.13,29.96,57.62,2326.47,32.96,29.06,92.32,0.0,92.32,0.0,92.32,Incorrect,Yes,No,Target_Hit,1,1,33697.93,3.33,1891499.01,Bearish,Bullish,Profitable,Yes
SIG_0393,Day_392,BUY,Strong,39.92,57.62,29.95,3255.12,63.38,55.89,-48.02,-90832.66,0.0,-48.02,48.02,Incorrect,No,Yes,Stop_Loss,1,1,-17527.85,3.33,1800666.36,Bullish,Bearish,Loss,Yes
SIG_0394,Day_393,SELL,Strong,23.45,29.95,57.12,2491.95,32.94,29.05,90.72,0.0,90.72,0.0,90.72,Incorrect,Yes,No,Target_Hit,1,1,33112.02,3.33,1800666.36,Bearish,Bullish,Profitable,Yes
SIG_0395,Day_394,BUY,Strong,37.54,57.12,30.0,3427.49,62.83,55.41,-47.48,-85493.82,0.0,-47.48,47.48,Incorrect,No,Yes,Stop_Loss,1,1,-17329.83,3.33,1715172.53,Bullish,Bearish,Loss,Yes
SIG_0396,Day_395,SELL,Strong,25.98,30.0,56.16,2537.19,33.0,29.1,87.2,0.0,87.2,0.0,87.2,Incorrect,Yes,No,Target_Hit,1,1,31828.0,3.33,1715172.53,Bearish,Bullish,Profitable,Yes
SIG_0397,Day_396,BUY,Strong,36.59,56.16,59.82,3465.5,61.78,54.48,6.52,11177.94,6.52,0.0,6.52,Correct,No,No,Target_Duration,1,1,2378.74,3.33,1726350.47,Bullish,Bullish,Profitable,Yes
SIG_0398,Day_397,BUY,Medium,1.87,59.82,31.74,3530.21,65.8,58.03,-46.94,-81036.31,0.0,-46.94,46.94,Incorrect,No,Yes,Stop_Loss,1,1,-17133.4,3.33,1645314.16,Bullish,Bearish,Loss,No
SIG_0399,Day_398,SELL,Strong,29.09,31.74,32.5,2503.28,34.91,30.79,2.39,0.0,2.39,0.0,2.39,Incorrect,No,No,Target_Duration,1,1,873.98,3.33,1645314.16,Bearish,Bullish,Profitable,Yes
SIG_0400,Day_399,BUY,Strong,30.55,32.5,61.79,3268.02,35.75,31.52,90.12,148280.77,90.12,0.0,90.12,Correct,Yes,No,Target_Hit,1,1,32894.92,3.33,1793594.94,Bullish,Bullish,Profitable,Yes
SIG_0401,Day_400,SELL,Strong,27.25,61.79,32.08,2377.47,67.97,59.94,-48.08,0.0,0.0,-48.08,48.08,Correct,No,Yes,Stop_Loss,1,1,-17550.01,3.33,1793594.94,Bearish,Bearish,Loss,Yes
SIG_0402,Day_401,BUY,Strong,37.71,32.08,62.2,3274.12,35.29,31.12,93.89,168401.12,93.89,0.0,93.89,Correct,Yes,No,Target_Hit,1,1,34269.95,3.33,1961996.06,Bullish,Bullish,Profitable,Yes
SIG_0403,Day_402,SELL,Strong,26.45,62.2,31.57,2408.27,68.42,60.33,-49.24,0.0,0.0,-49.24,49.24,Correct,No,Yes,Stop_Loss,1,1,-17974.2,3.33,1961996.06,Bearish,Bearish,Loss,Yes
SIG_0404,Day_403,SELL,Strong,2.48,31.57,61.7,2348.54,34.73,30.62,95.44,0.0,95.44,0.0,95.44,Incorrect,Yes,No,Target_Hit,1,1,34835.13,3.33,1961996.06,Bearish,Bullish,Profitable,Yes
SIG_0405,Day_404,BUY,Strong,48.89,61.7,32.61,3496.83,67.87,59.85,-47.15,-92503.19,0.0,-47.15,47.15,Incorrect,No,Yes,Stop_Loss,1,1,-17208.83,3.33,1869492.87,Bullish,Bearish,Loss,Yes
SIG_0406,Day_405,SELL,Strong,21.25,32.61,64.53,2753.86,35.87,31.63,97.88,0.0,97.88,0.0,97.88,Incorrect,Yes,No,Target_Hit,1,1,35727.69,3.33,1869492.87,Bearish,Bullish,Profitable,Yes
SIG_0407,Day_406,BUY,Strong,38.93,64.53,32.89,3825.85,70.98,62.59,-49.03,-91663.96,0.0,-49.03,49.03,Incorrect,No,Yes,Stop_Loss,1,1,-17896.48,3.33,1777828.91,Bullish,Bearish,Loss,Yes
SIG_0408,Day_407,BUY,Medium,1.24,32.89,64.91,3873.13,36.18,31.9,97.35,173080.21,97.35,0.0,97.35,Correct,Yes,No,Target_Hit,1,1,35534.51,3.33,1950909.12,Bullish,Bullish,Profitable,No
SIG_0409,Day_408,SELL,Strong,28.13,64.91,34.46,2783.51,71.4,62.96,-46.91,0.0,0.0,-46.91,46.91,Correct,No,Yes,Stop_Loss,1,1,-17122.55,3.33,1950909.12,Bearish,Bearish,Loss,Yes
SIG_0410,Day_409,SELL,Strong,7.37,34.46,63.84,2578.38,37.91,33.43,85.26,0.0,85.26,0.0,85.26,Incorrect,Yes,No,Target_Hit,1,1,31119.27,3.33,1950909.12,Bearish,Bullish,Profitable,Yes
SIG_0411,Day_410,BUY,Strong,34.27,63.84,33.9,3461.98,70.22,61.92,-46.9,-91494.7,0.0,-46.9,46.9,Incorrect,No,Yes,Stop_Loss,1,1,-17117.95,3.33,1859414.42,Bullish,Bearish,Loss,Yes
SIG_0412,Day_411,SELL,Strong,22.94,33.9,64.08,2667.94,37.29,32.88,89.03,0.0,89.03,0.0,89.03,Incorrect,Yes,No,Target_Hit,1,1,32494.69,3.33,1859414.42,Bearish,Bullish,Profitable,Yes
SIG_0413,Day_412,BUY,Strong,32.67,64.08,63.97,3539.59,70.49,62.16,-0.17,-319.19,0.0,-0.17,0.17,Incorrect,No,No,Target_Duration,1,1,-62.66,3.33,1859095.23,Bullish,Bearish,Loss,Yes
SIG_0414,Day_413,SELL,Strong,22.34,63.97,34.12,2748.9,70.37,62.05,-46.66,0.0,0.0,-46.66,46.66,Correct,No,Yes,Stop_Loss,1,1,-17031.81,3.33,1859095.23,Bearish,Bearish,Loss,Yes
SIG_0415,Day_414,BUY,Strong,27.81,34.12,33.38,3513.4,37.53,33.1,-2.17,-4032.04,0.0,-2.17,2.17,Incorrect,No,No,Target_Duration,1,1,-791.62,3.33,1855063.2,Bullish,Bearish,Loss,Yes
SIG_0416,Day_415,SELL,Weak,0.23,33.38,63.95,3505.27,36.72,32.38,91.58,0.0,91.58,0.0,91.58,Incorrect,Yes,No,Target_Hit,1,1,33427.35,3.33,1855063.2,Bearish,Bullish,Profitable,No
SIG_0417,Day_416,SELL,Strong,28.16,63.95,33.52,2518.02,70.35,62.03,-47.58,0.0,0.0,-47.58,47.58,Correct,No,Yes,Stop_Loss,1,1,-17368.18,3.33,1855063.2,Bearish,Bearish,Loss,Yes
SIG_0418,Day_417,SELL,Strong,5.62,33.52,62.48,2376.42,36.87,32.51,86.4,0.0,86.4,0.0,86.4,Incorrect,Yes,No,Target_Hit,1,1,31534.61,3.33,1855063.2,Bearish,Bullish,Profitable,Yes
SIG_0419,Day_418,BUY,Strong,34.25,62.48,33.91,3190.23,68.73,60.61,-45.73,-84825.79,0.0,-45.73,45.73,Incorrect,No,Yes,Stop_Loss,1,1,-16690.22,3.33,1770237.4,Bullish,Bearish,Loss,Yes
SIG_0420,Day_419,BUY,Strong,5.69,33.91,62.12,3371.7,37.3,32.89,83.19,147267.46,83.19,0.0,83.19,Correct,Yes,No,Target_Hit,1,1,30364.64,3.33,1917504.87,Bullish,Bullish,Profitable,Yes
SIG_0421,Day_420,SELL,Strong,24.82,62.12,31.82,2534.73,68.33,60.26,-48.78,0.0,0.0,-48.78,48.78,Correct,No,Yes,Stop_Loss,1,1,-17803.44,3.33,1917504.87,Bearish,Bearish,Loss,Yes
SIG_0422,Day_421,BUY,Strong,24.18,31.82,60.31,3147.7,35.0,30.87,89.53,171683.58,89.53,0.0,89.53,Correct,Yes,No,Target_Hit,1,1,32680.23,3.33,2089188.44,Bullish,Bullish,Profitable,Yes
SIG_0423,Day_422,SELL,Strong,22.71,60.31,58.52,2432.93,66.34,58.5,-2.97,0.0,0.0,-2.97,2.97,Correct,No,No,Target_Duration,1,1,-1083.32,3.33,2089188.44,Bearish,Bearish,Loss,Yes
SIG_0424,Day_423,BUY,Strong,26.9,58.52,31.97,3087.41,64.37,56.76,-45.37,-94784.61,0.0,-45.37,45.37,Incorrect,No,Yes,Stop_Loss,1,1,-16559.72,3.33,1994403.83,Bullish,Bearish,Loss,Yes
